Id,Strength
0,43.20699933503903
1,51.435525260716375
2,41.78247441505659
3,34.25845331159384
4,15.400451224272969
5,29.37296035759247
6,52.835751864783695
7,25.297144455504778
8,39.97480920678268
9,19.71317478527509
10,82.69051578233618
11,23.9296499997145
12,22.958229970216173
13,63.5649862282672
14,66.27333669583021
15,10.890908648075673
16,31.83327260559424
17,8.436299962037785
18,7.591141004213311
19,30.45699520041932
20,76.80219556774345
21,9.768144175299966
22,24.443073139614683
23,12.346996848296568
24,45.073722353641315
25,35.45893438448608
26,12.12467387264984
27,32.27707411542293
28,39.617369617141605
29,40.50181976313682
30,18.8869452309981
31,45.21957814480192
32,36.94080226495797
33,34.512078084598414
34,41.28195728674351
35,74.18493791963292
36,29.67106136964582
37,62.437142178089495
38,35.21607579906175
39,54.349465776332615
40,30.161231026104666
41,20.554973702927946
42,45.12351419667625
43,30.38416593899202
44,12.849783873623272
45,66.4573781633265
46,31.416385030460816
47,32.046957627259786
48,23.016255005589265
49,26.29679702629592
50,17.95469464209896
51,25.818742863852393
52,40.09242791282595
53,54.32666549180222
54,44.78832552550333
55,33.14989135144221
56,79.71065522759534
57,16.660298844421256
58,30.09796918249743
59,57.3257293369655
60,34.41777112089204
61,25.667141453847847
62,32.77693508637601
63,32.08152977630159
64,54.39147875219855
65,43.744496899632686
66,37.78183488355198
67,42.0777854796299
68,36.58655870300299
69,51.34862226152019
70,44.1776095692771
71,30.05380433256626
72,45.01863543712406
73,29.409203782718315
74,19.52741441143198
75,50.876867932411315
76,14.882429087040336
77,46.04189471206723
78,51.015138934499355
79,15.470267593490702
80,42.71083876753314
81,34.410893566896895
82,16.224294473936304
83,44.5490421615803
84,30.3968833537648
85,42.68435514332968
86,27.816623544811648
87,42.88573252038724
88,37.653303655852895
89,32.00418604302367
90,54.60239764035697
91,14.73969627480963
92,74.18493791963292
93,37.49113641586364
94,30.997404021702188
95,31.966716259555398
96,22.276721213305947
97,39.56858616094112
98,10.999188953108302
99,25.909507763131053
100,14.49458189412843
101,25.99702455509493
102,33.04013568196114
103,16.449902312600376
104,30.400466804287284
105,38.469137011344735
106,46.375833351792686
107,50.68552588498081
108,27.28496502348979
109,28.435543716406436
110,34.71922766114716
111,34.88882802011196
112,62.76076584257898
113,9.809637352504279
114,31.410835824735486
115,29.763002281181073
116,11.984922992407437
117,11.591863542804738
118,14.562213640189633
119,54.89532326477871
120,25.099799076731962
121,52.21180812754535
122,10.782714474388934
123,51.18212424885389
124,5.315825066080629
125,35.30514179742111
126,16.619545389679203
127,7.3536241093501555
128,32.816632513447026
129,10.032035881349051
130,37.24930048346994
131,27.827837388507234
132,56.450928015217336
133,36.66580464642877
134,30.3215657323314
135,27.100932652626327
136,35.71407849060302
137,74.18493791963292
138,38.15724784206405
139,38.526839682537236
140,19.295823727456792
141,30.542405783159218
142,42.991861772568
143,47.14657300280799
144,10.356305481856452
145,13.501331099106826
146,10.12973217124036
147,39.06113897464808
148,47.22918809094389
149,33.533694815861054
150,49.30621337617148
151,53.787339075209886
152,36.710715189047406
153,41.363599145335634
154,60.37090249710938
155,22.20493624842301
156,39.16200397691881
157,31.751890694205947
158,39.6102922788596
159,14.851305336997187
160,9.738553525324242
161,14.015873253296744
162,25.8501765988011
163,15.417726240755393
164,65.62354052697255
165,49.467580578372086
166,30.474703929502716
167,40.66448292055977
168,26.830108949001982
169,17.75682134254609
170,36.30346222827818
171,7.282938082077553
172,33.90607593153933
173,24.291935275733238
174,23.98243019455569
175,62.06941516584163
176,41.22027309395052
177,40.71337536456277
178,50.661012570573085
179,16.69569945654377
180,41.714429372154804
181,56.19096177344928
182,15.905197381399763
183,36.50324626348211
184,38.71268039550142
185,13.193675273190259
186,53.88725673190622
187,9.858856925790146
188,42.41991585528072
189,13.854983837190659
190,18.716949276133775
191,60.54129741256152
192,17.92437843728323
193,38.965555381045725
194,36.47386253924297
195,58.356558518250935
196,14.841137836505341
197,23.96377153611145
198,31.26274077689822
199,70.54235571831404
200,3.7013370586765237
201,65.69978653469815
202,22.86754027596993
203,32.938504272998784
204,24.94938490943767
205,48.566969795878855
206,14.670654715181882
207,25.63523439638969
208,39.46475020661906
209,39.32716390280757
210,39.96484291431511
211,14.839796676466177
212,40.400237097155426
213,10.469629744254384
214,28.496040507634113
215,37.643070757281656
216,43.12857362085813
217,26.104479767695118
218,36.781546454940276
219,65.18801925668357
220,14.873420039636924
221,58.0670237905823
222,15.545078504188966
223,57.04383660604679
224,50.72101514634458
225,56.02470116009178
226,3.861275910188219
227,33.34492690279903
228,30.418043940629403
229,9.487872943700458
