Id,Strength
0,34.32512902116831
1,55.02250673518185
2,38.99315068024271
3,37.97873211135911
4,16.225544855568163
5,32.8547007572893
6,41.645716589102605
7,25.766292466230883
8,36.978527714163306
9,28.391634541837643
10,59.50588799430823
11,26.799633438600527
12,19.725330296476972
13,54.7688390838564
14,68.30774328732686
15,14.347825826188012
16,31.963781736041025
17,12.346716547494205
18,8.377946545432328
19,27.72123813603608
20,78.64787255822436
21,9.461789630814513
22,34.363838034778844
23,11.86619937025999
24,31.847798672398227
25,31.51835075563235
26,15.699085185510443
27,30.712761305923113
28,42.48005814521308
29,41.630271148724944
30,22.53535887759136
31,44.89990537299412
32,33.33360960399769
33,35.42651397274446
34,34.78553941690697
35,71.5297005997967
36,38.52967670830477
37,62.88317772965643
38,35.90573356455192
39,43.72419587982326
40,46.57039664771997
41,12.465250905267292
42,52.98970822064614
43,31.08001668500609
44,10.713910608501415
45,57.59925724627587
46,32.55571036493153
47,33.71302296922952
48,19.1806001472341
49,30.18987838784272
50,23.951806885053575
51,21.112901933566704
52,47.956421292350576
53,49.16958873824419
54,44.86258916687013
55,29.06912950147003
56,75.66756434332814
57,22.62764064279943
58,27.97843227676633
59,68.25904339630121
60,38.6332789479917
61,28.200808660891777
62,37.51372432893777
63,36.8314941152063
64,49.157426101139166
65,45.640630686237856
66,45.55824012938362
67,40.95336305293422
68,38.436555777001615
69,47.80172466001981
70,46.110803009385705
71,34.60549816268149
72,46.21749546772628
73,33.4023199832627
74,16.245718157399143
75,48.46299298746051
76,23.813409885950772
77,53.50700905390423
78,39.71169839650701
79,21.081574174484725
80,36.11685609376957
81,41.38015843560897
82,16.506200028570245
83,47.83528275389288
84,34.03216866028089
85,43.62250178304041
86,30.751178187280324
87,34.37666448593818
88,38.97575990145451
89,30.57920688271523
90,49.312225057303785
91,13.187315759801743
92,71.5297005997967
93,39.6188715320224
94,33.412806359681596
95,26.702332423911376
96,23.870782078559873
97,41.32728258210324
98,8.015813654932034
99,22.022804577196673
100,14.082226087115371
101,30.745958488644686
102,38.555177199455564
103,22.724477511874763
104,26.820377998383066
105,37.519452925690295
106,50.1456111877812
107,50.49253368388069
108,23.027463134872075
109,33.52288304608548
110,46.82661660597718
111,34.827202948656826
112,64.86695470618876
113,20.272157910113073
114,32.19410896270013
115,23.53818804298704
116,13.938494242970002
117,14.15648707531718
118,14.24737413194248
119,56.140137264141515
120,24.145265136475818
121,59.52674080354703
122,7.902618880374526
123,41.118134823793696
124,5.252807359924333
125,33.356218999914304
126,22.591187712319385
127,15.828864985475802
128,31.04130347392204
129,15.923442558737984
130,39.113047094093616
131,28.25502482710461
132,49.323458781394855
133,42.80759894553091
134,25.290346518981842
135,29.315159028621423
136,34.32527114843569
137,71.5297005997967
138,38.92535833916466
139,33.46325658968573
140,21.607769398740555
141,35.6620077937129
142,51.449976373814536
143,50.16283319867682
144,12.69604876778907
145,12.268356861388048
146,11.379251789370938
147,33.96444322163324
148,37.44926568178539
149,38.50523144989462
150,46.60665324202097
151,51.72160149246099
152,35.59235554910676
153,47.10146026377284
154,51.218547518951695
155,21.692226721819164
156,41.03477467693837
157,30.74162433287221
158,36.19793795408975
159,19.675760213263665
160,9.455946032839996
161,16.355749881523007
162,28.138078186955884
163,13.865623836622886
164,74.39685395698835
165,46.65663516355655
166,24.77073072896722
167,41.56781829536702
168,25.84631234701357
169,16.99621980943061
170,37.15621989159446
171,10.36496809294084
172,35.97423038594606
173,16.8473062515766
174,23.0434493906215
175,56.58619583312641
176,41.41762936569279
177,57.4454764222361
178,50.87425409952377
179,13.196647193969175
180,39.2480517239151
181,49.43894141688131
182,17.828985116992833
183,39.3770993572267
184,31.398653091412527
185,16.638157113373
186,49.20581481825943
187,14.870608397360801
188,32.05636344530055
189,13.127812613926414
190,23.930354584694626
191,53.88622694862268
192,16.393551239353727
193,43.61304358704534
194,39.930210799067474
195,51.15179549096382
196,24.332923809934986
197,20.29566862099282
198,29.77427480225439
199,78.58102147443202
200,6.899620758563283
201,69.0331510015095
202,15.17535023309562
203,33.705863798959356
204,27.467023127791837
205,47.2432070266273
206,15.04132423887289
207,31.874733117106548
208,52.787384422055794
209,46.479935387816866
210,38.99185002965727
211,23.825578271765472
212,43.586739239229196
213,15.311696501474998
214,42.406819421380625
215,39.56545265350395
216,36.3271874194558
217,45.110105743238066
218,35.394264536031464
219,63.921999787761294
220,16.63699115672173
221,74.25247262117422
222,20.536482959123706
223,57.11052234853526
224,52.510054456122134
225,53.309755127902335
226,4.351543407892622
227,43.9253665451029
228,27.817495181594833
229,6.47711158032414
