Id,Strength
0,40.31959631601792
1,53.39948569514243
2,41.72760363880187
3,36.528808946066945
4,14.89077439035431
5,29.2005471701245
6,50.84225985080334
7,25.178594432963955
8,38.34795546489838
9,19.400757944379095
10,81.46285452648223
11,25.964150711023763
12,22.353140301501
13,62.0565240135502
14,63.1994404380413
15,11.128618318956592
16,32.324757207927696
17,9.886240653566569
18,8.578285545449633
19,30.09715515518168
20,75.98161817555308
21,11.020339796208038
22,24.285514610970353
23,13.751892826102434
24,44.66030650078828
25,33.89197797542651
26,11.692875824581906
27,31.509638820065064
28,35.8578451172329
29,40.485072414064945
30,23.451611825232426
31,45.0775379708893
32,36.42299319421082
33,34.4827625419714
34,38.01761829507015
35,73.1689214152031
36,28.44588796186448
37,59.25626200478231
38,35.24983959371785
39,52.71164224369583
40,33.110926835902
41,19.828052963424305
42,41.69440878439075
43,31.823317686239424
44,13.906056846534202
45,63.6447984669649
46,33.51791049435151
47,32.5157816058731
48,22.32151356451898
49,26.774287747609257
50,15.67365184277028
51,22.620447839809124
52,37.90418676362208
53,52.477779784747085
54,44.611184095398244
55,33.63946380522866
56,77.14805552186809
57,17.810493963135265
58,25.807538905328027
59,54.66934433218862
60,33.3639970563373
61,24.7031922779955
62,32.060634726859334
63,31.226578793291303
64,52.87584400928418
65,43.71893851085265
66,37.34917763807858
67,42.083866606980415
68,34.81183998547816
69,50.22229680857163
70,44.972361032305315
71,29.407481424538314
72,40.4388387818058
73,27.69230928311015
74,18.7012394936948
75,51.71333177254381
76,15.334571492986761
77,44.20167794361706
78,50.87445225268449
79,17.9546058567226
80,39.98884646946037
81,32.95914508564607
82,16.21531818155718
83,43.28324222690422
84,30.281208829314576
85,42.16938434893705
86,28.62807272323873
87,39.404528998774914
88,32.19145087488357
89,30.19427062268907
90,54.28214124207038
91,14.519811850289848
92,73.1689214152031
93,36.49142054001979
94,29.38482506249883
95,28.502910462548076
96,22.78594124557973
97,39.129154057509425
98,11.635628667450078
99,26.52377754607238
100,13.689968738081205
101,24.471133819131374
102,33.46120206787377
103,19.976188577434215
104,29.447947618575405
105,37.002385640194674
106,42.77910806058861
107,50.913679121062486
108,26.832678586675748
109,27.352212499553957
110,34.68778440169626
111,34.316488794608816
112,60.61517583358127
113,9.017411374225835
114,31.570035719285517
115,28.760896096986418
116,10.482613813686338
117,11.112739436723015
118,13.783225423298497
119,52.04156550479477
120,23.980596819477036
121,49.864777959069364
122,12.133218330062517
123,48.543222497187145
124,7.753627430542853
125,35.238115939487315
126,17.68592956919266
127,8.146617061837993
128,28.166358662565283
129,11.495036647710295
130,36.85534576797521
131,26.67337671115726
132,51.30613478396108
133,36.27499677000175
134,30.152619114828696
135,25.897288735821313
136,34.397262407562266
137,73.1689214152031
138,36.99192918596673
139,37.206215482662756
140,17.363363785179285
141,29.589971489842824
142,42.2859184955115
143,45.22383268045227
144,11.221336901134306
145,14.214277847158007
146,11.845564880529801
147,36.45685254975237
148,46.286884554865246
149,34.476338743745075
150,49.920458273969196
151,53.119986633686636
152,35.30085694232399
153,39.332392303237135
154,56.547966316955154
155,22.26311743989961
156,38.27933131404278
157,33.85757364491583
158,37.220840629503016
159,15.036039280714455
160,10.944562895803928
161,14.25305822450913
162,27.657313667866436
163,15.278541699616541
164,62.53851558403038
165,50.026073896898914
166,28.695170680631108
167,40.64560810533341
168,25.490910355002292
169,19.045308815177513
170,34.38358739605482
171,9.22404221734512
172,32.82492026255557
173,25.270735519293947
174,24.142900884840543
175,57.89423903759362
176,40.08981883830165
177,39.77772363321294
178,44.636349771002955
179,17.547056536047325
180,41.416823281937866
181,57.20732285147629
182,18.453242314595407
183,36.316716313258794
184,38.31768609130208
185,13.071060381844323
186,53.63000714442863
187,10.967733958895273
188,40.34071160972503
189,12.597174951287569
190,20.903469155641705
191,59.799995658303864
192,18.2096684981927
193,39.236711751316875
194,35.36000473355856
195,58.7782701347408
196,15.386103586097214
197,22.84365886055598
198,32.134886746329855
199,69.01767066835401
200,7.727691863303189
201,63.64200980087109
202,23.40721324776652
203,33.29623939657689
204,27.785187366659063
205,48.21318689922322
206,15.73548261911045
207,25.588562386324007
208,38.173401552417886
209,39.36543971121526
210,35.50999122216032
211,15.309058725755207
212,40.89069420659273
213,15.115736860346377
214,26.00718511118857
215,36.779849424326024
216,38.156838199885684
217,24.692495261967245
218,35.63317814080186
219,61.683747133220415
220,14.896645235596045
221,55.916457526898895
222,15.83449087221872
223,54.47384526926345
224,47.23090773296597
225,55.66499427498168
226,7.460448295128625
227,31.171436788940547
228,29.936862859024757
229,8.081003238208467
